   8.9031474118920284E-01,   5.2518289702484235E+00,  -1.9728146324978985E-01
   1.3336843019624684E-09,   4.9573007981886850E+00,   9.2233256286215737E-01
  -5.1263236780662713E-01,   5.0149573901838647E+00,   8.2504923517998030E-01
  -9.3339005477171955E-01,   5.1653684350000812E+00,   6.7481557713034790E-01
  -1.2748462038766240E+00,   5.3752008118391723E+00,   6.1333933930217099E-01
  -1.8441141281651063E+00,   6.0692354664463419E+00,   9.0330035425376598E-01
  -1.5390525132758677E+00,   6.5905971977298314E+00,   1.5154998973372755E+00
  -8.6992684216183901E-10,   6.8535751295778979E+00,   2.0546214844860580E+00
   1.5390525226327609E+00,   6.5905970555342908E+00,   1.5155004824568394E+00
   1.8441138029269795E+00,   6.0692356691470764E+00,   9.0329942095038462E-01
   1.2748388618496977E+00,   5.3752057694718296E+00,   6.1332076285187720E-01
   9.3339001548589384E-01,   5.1653684843486261E+00,   6.7481564316227072E-01
   5.1263237380907489E-01,   5.0149573809559849E+00,   8.2504924177052275E-01
  -8.0001166514398458E-01,   5.0370081215512945E+00,   3.0654692237941467E-01
  -7.8609425523667864E-01,   5.1758009934748266E+00,  -1.8362663565254025E-01
  -7.9518672176038407E-01,   5.4189549619740500E+00,  -7.3422733081490443E-01
  -1.0104482657239724E+00,   5.6873591474902874E+00,  -1.2622125280938856E+00
  -1.7282232775514923E+00,   5.9177841134827016E+00,  -1.7115814651674663E+00
  -2.6714534143441684E+00,   6.0925264310732734E+00,  -1.4212888043385308E+00
  -2.8521468622208443E+00,   6.2622897673541278E+00,  -5.3937522970253415E-01
  -2.4911525597581221E+00,   6.2967262586463741E+00,   2.6989077115525162E-01
  -1.9172867193018821E+00,   6.1855544869826762E+00,   8.9434661737811638E-01
  -1.2267951881181249E+00,   5.7882095271059635E+00,   1.0962892493414595E+00
  -8.1487163847263844E-01,   5.2042949239407212E+00,   8.7022380724871418E-01
  -7.8051587574137049E-01,   5.0325123237206189E+00,   6.3725759945463600E-01
   2.6158715809110178E-09,   5.1526904145413859E+00,  -6.9283484650768654E-02
   5.3988132928133259E-01,   5.2928700729265135E+00,  -2.2355106691594015E-01
   9.9784857809601146E-01,   5.6627426582096758E+00,  -6.7675993723754235E-01
   1.2206185010171007E+00,   5.9569383808076211E+00,  -1.2528801051184573E+00
   1.1467987321910567E+00,   6.0931081621408421E+00,  -1.8062302022262291E+00
   7.6698564048855611E-01,   6.1578401018327247E+00,  -2.2638833809778447E+00
  -2.3601507578959028E-06,   6.1783385784020357E+00,  -2.4644897448070400E+00
  -7.6698613785875158E-01,   6.1578359249417476E+00,  -2.2638945249722475E+00
  -1.1468003371870139E+00,   6.0931083305270155E+00,  -1.8062292565110367E+00
  -1.2206180960485671E+00,   5.9569382467113350E+00,  -1.2528803185325228E+00
  -9.9784909993163229E-01,   5.6627431556438870E+00,  -6.7676025480227375E-01
  -5.3988131977399989E-01,   5.2928699613332384E+00,  -2.2355104937169978E-01
   8.0001166812675317E-01,   5.0370081126706845E+00,   3.0654694642796476E-01
